County_Name,State_Name,year,AQI,PRESS,TEMP,RH_DP,NO,CO,so2,Ozone,PM10,WIND,LEAD,Disasters_By_Count
AUTAUGA,ALABAMA,1989,42.29,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.02,23.230241,97.560398,0.124122,4
BIBB,GEORGIA,2010,53.51,320.95214,55.149074,156.735362,12.81,0.73,1.33,0.03,23.58,97.560398,0,6
BILLINGS,'NORTH DAKOTA',2005,36.41,114.48,44.82,84.17,12.81,0.73,0.23,0.03,23.230241,114.48,0.124122,4
BLAIR,PENNSYLVANIA,2003,43.94,320.95214,55.149074,156.735362,10.28,0.08,4.12,0.03,20.53,97.560398,0.13,4
BREMER,IOWA,2005,45.84,979.28,48.07,536.76,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,15
BURKE,'NORTH DAKOTA',2012,36.35,382.93,41.79,251.11,2.02,0.73,0.79,0.03,12.65,110.91,0.13,13
CALAVERAS,CALIFORNIA,1998,62.47,98.83,58.13,85.27,12.81,0.27,4.19,0.04,15.82,98.83,0.13,2
CAMDEN,'NEW JERSEY',2017,48.97,1015.99,57.43,376.57,11.77,0.12,0.06,0.03,20.13,97.560398,0.13,17
CARTERET,'NORTH CAROLINA',2010,39.83,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,3
CASS,MICHIGAN,2015,46.38,100.58,50.23,83.8,12.81,0.73,4.19,0.04,23.230241,100.58,0.124122,4
CASS,MICHIGAN,2018,43.46,96.79,50.21,81.26,12.81,0.73,4.19,0.04,23.230241,96.79,0.124122,10
CASS,MISSOURI,2012,54.39,1883.55,59.92,1168.42,12.81,0.73,4.19,0.04,23.230241,95.17,0.124122,16
CEDAR,MISSOURI,2008,48.1,98.04,72,89.31,12.81,0.73,4.19,0.04,23.230241,98.04,0.124122,30
CHARLESTON,'SOUTH CAROLINA',2009,44.78,92.62,55.149074,92.62,4.67,0.07,0.64,0.03,17.94,92.62,0,81
CHESTER,'SOUTH CAROLINA',1984,50.37,111.19,55.149074,111.19,12.81,0.73,4.19,0.03,23.230241,111.19,0.124122,3
CLERMONT,OHIO,1986,63.7,320.95214,55.149074,156.735362,12.81,0.73,7.31,0.02,23.230241,97.560398,0.124122,6
CLERMONT,OHIO,1992,49.79,320.95214,53.48,53.48,12.81,0.73,5.27,0.03,20.88,97.560398,0.13,7
CUMBERLAND,MAINE,2003,40.45,1009.86,59.57,176.89,16.58,0.58,2.79,0.03,23.21,97.560398,0.13,4
CUMBERLAND,'NORTH CAROLINA',2016,40.17,320.95214,55.149074,156.735362,12.81,0.73,2.56,0.03,11.25,97.560398,0.13,24
DAUPHIN,PENNSYLVANIA,1982,59.19,320.95214,79.85,92.58,22.87,0.63,8.87,0.02,23.85,97.560398,0.27,3
DAVIE,'NORTH CAROLINA',1997,50.57,320.95214,55.149074,156.735362,12.81,0.73,5.72,0.04,23.230241,97.560398,0.124122,3
DENALI,ALASKA,2008,31.3,90.11,26.18,68.88,12.81,0.73,4.19,0.03,23.230241,90.11,0.124122,2
DOUGLAS,NEVADA,1985,38.33,320.95214,55.149074,156.735362,12.81,1.14,4.19,0.03,23.230241,97.560398,0.124122,1
'EL DORADO',CALIFORNIA,2013,54.8,84.7,54.85,76.4,12.81,0.73,4.19,0.04,23.230241,84.7,0.124122,1
'EL PASO',COLORADO,1996,50.14,240.43,49.21,177.46,15.38,0.71,2.22,0.02,20.66,103.93,0,89
ELKHART,INDIANA,2002,60.92,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,5
ELLIS,TEXAS,2013,47.85,92.1,65.42,76.64,4.5,0.73,0.42,0.03,23.230241,92.1,0.124122,5
ERIE,PENNSYLVANIA,1981,61.46,320.95214,47.58,40.22,15.29,0.73,12.56,0.02,23.85,97.560398,0.26,2
ERIE,PENNSYLVANIA,2016,41.52,320.95214,55.149074,156.735362,4.79,0.2,1.17,0.03,10.3,97.560398,0.01,11
ESSEX,'NEW JERSEY',1995,56.98,320.95214,55.149074,156.735362,30.44,0.74,6.88,0.02,33.14,97.560398,0.15,4
FLOYD,INDIANA,2018,34.72,320.95214,55.149074,156.735362,12.81,0.73,0.27,0.03,23.230241,97.560398,0.124122,6
GARRETT,MARYLAND,2008,43.7,227.83,46.37,156.59,12.81,0.17,3.33,0.03,23.230241,100.33,0.124122,10
GENESEE,MICHIGAN,1999,40.06,277.53,50.18,212.66,12.81,0.73,1.05,0.04,19.92,98.76,0.02,16
GIBSON,INDIANA,1999,45.02,1001.12,57.39,252.95,8.93,0.73,3.7,0.03,23.230241,97.560398,0.124122,11
GLOUCESTER,'NEW JERSEY',1991,62.03,320.95214,55.149074,156.735362,12.81,0.73,6.93,0.03,25.92,97.560398,0.13,7
GRANT,LOUISIANA,1998,49.28,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,15
GRANT,LOUISIANA,2003,40.16,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,6
GRANVILLE,'NORTH CAROLINA',2017,42.24,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,6
HANCOCK,MISSISSIPPI,1989,55.92,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,2
HARRISON,TEXAS,2003,47.98,87.03,64.51,79.52,3.94,0.73,4.19,0.03,23.230241,87.03,0.124122,13
HUNTERDON,'NEW JERSEY',1989,48.8,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,6
JEFFERSON,MISSOURI,2002,59.11,103.82,55.149074,103.82,12.81,0.73,5.11,0.03,23.85,103.82,0.65,17
'JO DAVIESS',ILLINOIS,2000,38.32,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,9
KAY,OKLAHOMA,2016,44.04,320.95214,60.61,49.3,12.81,0.73,0.96,0.03,23.230241,97.560398,0.124122,48
KENOSHA,WISCONSIN,1999,56.79,320.95214,51.65,51.65,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,8
KENT,DELAWARE,2001,56.67,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,5
KENT,'RHODE ISLAND',2008,35.8,1007.48,50.35,490.75,7.69,0.73,4.19,0.03,10.59,97.560398,0.13,12
KING,WASHINGTON,1997,44.74,320.95214,52.22,54.33,12.49,1.32,4.96,0.02,24.37,97.560398,0.55,6
KLICKITAT,WASHINGTON,2006,31.07,320.95214,54.96,60.22,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,2
KNOX,MAINE,1999,28.17,114.46,55.149074,114.46,12.81,0.73,4.19,0.04,15.22,114.46,0.13,3
LAKE,CALIFORNIA,1998,29.52,320.95214,52.45,57.84,12.81,0.73,4.19,0.02,7.63,97.560398,0.13,2
LAKE,OHIO,1994,72.94,320.95214,55.149074,156.735362,12.81,0.72,8.1,0.03,20.04,97.560398,0.13,7
LANCASTER,PENNSYLVANIA,2015,54.44,320.95214,55.149074,156.735362,9.51,0.73,4.19,0.03,14.93,97.560398,0.02,18
LAWRENCE,ALABAMA,1997,48.13,320.95214,55.149074,74.38,12.81,0.73,4.2,0.04,23.230241,97.560398,0.124122,22
LEON,FLORIDA,1985,24.59,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.02,23.230241,97.560398,0.124122,6
LEON,FLORIDA,2009,47.34,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.02,23.230241,97.560398,0.124122,46
LIVINGSTON,KENTUCKY,1985,56.69,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,1
LIVINGSTON,LOUISIANA,2009,44.78,320.95214,55.149074,156.735362,3.59,0.73,4.19,0.03,23.230241,97.560398,0.124122,4
LORAIN,OHIO,1981,65.21,320.95214,55.149074,156.735362,12.81,0.73,11.44,0.02,23.230241,97.560398,0.124122,5
MACOMB,MICHIGAN,1993,40.6,101.9,52.67,82.08,11.32,0.49,4.59,0.03,23.230241,101.9,0.124122,1
MACON,'NORTH CAROLINA',1998,46.23,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,6
MADISON,INDIANA,2012,49.77,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,5
MAHONING,OHIO,1994,53.04,320.95214,55.149074,156.735362,12.81,0.46,7.97,0.02,27.28,97.560398,0.13,8
MARIPOSA,CALIFORNIA,2010,59.23,86.24,50.61,65.26,12.81,0.73,4.19,0.04,22.25,86.24,0.13,7
MAYES,OKLAHOMA,2005,50.98,320.95214,61.45,61.44,5.31,0.73,2.99,0.04,19.4,97.560398,0.13,19
MCCLAIN,OKLAHOMA,2018,39.68,89.42,59.81,77.79,12.81,0.73,4.19,0.03,23.230241,89.42,0.124122,11
MIDDLESEX,CONNECTICUT,2003,52.99,1004.36,50.86,527.61,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,1
MONTGOMERY,'NORTH CAROLINA',2014,43.5,75.44,58.97,70.42,12.81,0.73,4.19,0.03,10.82,75.44,0.13,5
MORGAN,KENTUCKY,2010,43.79,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,17
NAVAJO,ARIZONA,2015,39.46,99.84,55.75,85.14,12.81,0.73,4.19,0.04,14.04,99.84,0.13,17
'NEW YORK','NEW YORK',2001,67.46,320.95214,55.149074,156.735362,38.32,1.12,11.96,0.03,27.98,97.560398,0.13,5
OAKLAND,MICHIGAN,2006,29.81,377.12,52.47,294.6,12.81,0.21,4.19,0.03,23.230241,96.82,0.124122,23
ONONDAGA,'NEW YORK',1986,64.23,320.95214,55.149074,156.735362,12.81,1.76,7.65,0.02,33.04,97.560398,0.1,10
ORLEANS,LOUISIANA,1997,39.58,320.95214,55.149074,156.735362,18.17,0.7,4.19,0.02,24.26,97.560398,0.01,6
OSAGE,OKLAHOMA,2011,48.51,320.95214,61.16,60.49,12.81,0.73,3.43,0.04,18.93,97.560398,0.13,59
OTTAWA,OKLAHOMA,2018,45.01,320.95214,62.82,65.31,12.81,0.73,4.19,0.03,16.82,97.560398,0.01,3
OUTAGAMIE,WISCONSIN,1991,40.82,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,1
OZAUKEE,WISCONSIN,1989,57.64,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,4
OZAUKEE,WISCONSIN,2016,37.14,342.71,48.38,264.83,12.81,0.73,4.19,0.03,23.230241,104.58,0.124122,7
PASCO,FLORIDA,1999,47.73,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,15
PEORIA,ILLINOIS,1982,49.78,94.64,55.149074,94.64,12.81,1.61,6.16,0.02,23.85,94.64,0.24,6
PEORIA,ILLINOIS,2002,54.97,104.49,55.149074,104.49,12.81,0.96,5.02,0.03,21.07,104.49,0.01,10
PERRY,PENNSYLVANIA,1986,41.82,320.95214,55.149074,156.735362,7.1,0.73,3.78,0.03,23.230241,97.560398,0.124122,5
PIERCE,WASHINGTON,2009,47.51,404.56,49.35,194.12,12.81,0.73,4.19,0.03,23.230241,76.14,0.124122,3
PINELLAS,FLORIDA,1993,65.73,320.95214,55.149074,156.735362,12.36,0.58,3.92,0.03,24.93,97.560398,0,19
PROVIDENCE,'RHODE ISLAND',1995,47.16,1016.05,51.6,470.27,17.78,0.79,3.64,0.03,22.34,97.560398,0.13,8
RILEY,KANSAS,2012,46.83,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,6
RIVERSIDE,CALIFORNIA,1980,146.36,320.95214,55.149074,156.735362,36.45,1.76,4.28,0.04,23.85,97.560398,0.43,2
ROCK,WISCONSIN,1990,50.53,320.95214,48.65,48.65,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,7
ROCKINGHAM,'NEW HAMPSHIRE',2010,40.35,320.95214,55.149074,156.735362,12.81,0.73,2.26,0.03,11.89,97.560398,0.13,32
'SANTA BARBARA',CALIFORNIA,2002,59.79,158.28,57.05,125.97,4.78,0.28,0.42,0.03,18.64,97.17,0.13,3
SCHENECTADY,'NEW YORK',1983,45.34,320.95214,55.149074,156.735362,12.81,0.89,8.32,0.02,23.230241,97.560398,0.124122,2
SHASTA,CALIFORNIA,2014,47.39,82.82,46.65,67.97,12.81,0.73,4.19,0.03,15.3,82.82,0.13,11
SPOKANE,WASHINGTON,2015,44.06,89.93,52.25,77.37,12.81,0.41,4.19,0.04,22.87,89.93,0.13,11
'ST. BERNARD',LOUISIANA,1989,40.46,320.95214,55.149074,156.735362,12.81,0.73,3.12,0.02,23.230241,97.560398,0.124122,2
STEUBEN,'NEW YORK',2010,36.5,92.96,50.07,78.47,1.01,0.15,0.52,0.03,23.230241,92.96,0.124122,13
SUMTER,ALABAMA,2015,40.85,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.02,23.230241,97.560398,0.124122,5
TARRANT,TEXAS,1981,59.41,93.54,65.46,83.38,19.02,0.91,2.45,0.03,23.85,93.54,0.36,13
TARRANT,TEXAS,2014,49.89,171.86,64.93,121.56,6.75,0.27,4.19,0.03,19.63,89.77,0.13,46
TRUMBULL,OHIO,1995,45.74,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.68,97.560398,0.13,10
TUOLUMNE,CALIFORNIA,1996,67.43,87.38,57.34,76.2,12.81,0.44,4.19,0.04,23.230241,87.38,0.124122,3
ULSTER,'NEW YORK',2006,39.74,400.97,47.21,263.32,12.81,0.73,1.24,0.03,23.230241,126.31,0.124122,19
VICTORIA,TEXAS,2000,34.42,77.03,71.31,75.12,12.81,0.73,4.19,0.03,23.230241,77.03,0.124122,2
WARREN,OHIO,2004,53.56,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,7
WASHINGTON,KENTUCKY,2004,39.26,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,3
WASHINGTON,MARYLAND,2014,42.59,398.22,52.08,261.34,12.81,0.73,4.19,0.03,23.230241,98.88,0.124122,37
WASHINGTON,MARYLAND,2015,44.8,399.91,54.18,263.53,12.81,0.73,4.19,0.03,23.230241,100.75,0.124122,10
WASHINGTON,PENNSYLVANIA,2003,68.66,320.95214,55.149074,156.735362,9.07,0.07,7.44,0.03,19.44,97.560398,0.13,42
WAYNE,MICHIGAN,2008,57.22,284.88,50.06,198.63,11.02,0.33,4.7,0.03,24.77,102.41,0.02,27
WESTMORELAND,PENNSYLVANIA,1995,38.05,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,31.44,97.560398,0.05,37
ALEXANDER,'NORTH CAROLINA',2017,34.03,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,10.28,97.560398,0.13,11
ALLEGHENY,PENNSYLVANIA,1981,129.2,320.95214,55.149074,156.735362,30.58,2.04,20.32,0.02,23.85,97.560398,0.21,4
ANOKA,MINNESOTA,1994,33.59,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,8
ARMSTRONG,PENNSYLVANIA,2004,50.91,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,11
BALTIMORE,MARYLAND,1980,73.74,320.95214,78.95,78.95,18.6,0.73,6.41,0.03,23.85,97.560398,0.41,1
BECKER,MINNESOTA,2007,41.19,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,16
BRONX,'NEW YORK',2004,56.67,406.23,53.25,263.91,27.07,0.62,9.5,0.02,17.46,102.53,0.13,10
BULLITT,KENTUCKY,2001,53.99,320.95214,60.64,60.64,10.57,0.73,4.19,0.03,22.65,97.560398,0.13,5
BURKE,'NORTH DAKOTA',2014,35.74,389.01,37.09,253.7,2.11,0.73,0.89,0.03,10.75,112.56,0.13,2
BUTTE,IDAHO,2001,36.12,91.03,45.68,69.01,12.81,0.73,4.19,0.04,23.230241,91.03,0.124122,1
CADDO,OKLAHOMA,2010,42.27,320.95214,61.57,56.22,12.81,0.73,4.19,0.04,19.94,97.560398,0.13,22
CARROLL,'NEW HAMPSHIRE',1999,37.3,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,3
CHAMPAIGN,ILLINOIS,1999,51.38,320.95214,55.149074,156.735362,12.81,0.73,1.78,0.03,22.51,97.560398,0.13,11
CHARLES,MARYLAND,1985,63.1,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,2
CHATHAM,'NORTH CAROLINA',2002,58.13,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,4
CHEROKEE,OKLAHOMA,2014,36.38,320.95214,57.72,61.58,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,13
CHESTER,PENNSYLVANIA,2011,52.25,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,34
CHESTERFIELD,VIRGINIA,1989,48.53,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,29.65,97.560398,0.13,8
CLARK,ILLINOIS,2008,40.03,399.19,52.58,228.39,12.81,0.73,4.19,0.03,23.230241,101.49,0.124122,9
CLINTON,OHIO,2009,47.04,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,16
COCHISE,ARIZONA,1985,123.82,320.95214,55.149074,156.735362,12.81,0.78,23.95,0.03,73.29,97.560398,0.15,3
COCONINO,ARIZONA,2010,51.56,92,50.57,69.96,12.81,0.73,4.19,0.04,21.43,92,0.13,38
COLLIER,FLORIDA,2011,39.32,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,14
COLUMBIA,WISCONSIN,2003,52.69,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,12
COOK,ILLINOIS,1985,100.21,98.2,55.149074,98.2,28.25,1.25,10.98,0.02,36.07,98.2,0.16,6
CUSTER,'SOUTH DAKOTA',2012,45.11,112.04,52.08,80.64,12.81,0.73,4.19,0.04,9.11,112.04,0.13,27
DAUPHIN,PENNSYLVANIA,2018,42.35,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,13.45,97.560398,0.13,12
DEKALB,TENNESSEE,2012,42.42,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,6
DEWEY,OKLAHOMA,2005,44.08,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,24
'DONA ANA','NEW MEXICO',1991,93.3,320.95214,62.5,62.5,12.81,0.9,9.4,0.03,32.26,97.560398,0.1,3
EDGECOMBE,'NORTH CAROLINA',2007,51.65,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,9.94,97.560398,0.13,17
EFFINGHAM,ILLINOIS,2007,49.66,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,4
'EL PASO',COLORADO,2010,49.31,320.95214,55.149074,156.735362,12.81,0.43,4.19,0.04,20.13,97.560398,0.13,87
ERIE,'NEW YORK',2009,48.42,443.13,48.43,296.05,11.94,0.28,1.9,0.03,23.230241,94.58,0.124122,28
ERIE,PENNSYLVANIA,1990,68.09,320.95214,55.149074,156.735362,15.43,1.09,13.44,0.03,26.58,97.560398,0.1,23
ESSEX,MASSACHUSETTS,1998,52.41,1012.27,50.8,449.96,9.97,0.73,6.07,0.03,15.17,97.560398,0.13,19
FLORENCE,WISCONSIN,1991,38.38,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,2
'FOND DU LAC',WISCONSIN,1997,46.1,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,13
GARRETT,MARYLAND,2007,47.41,251.74,50.56,191.36,12.81,0.54,4.47,0.03,23.230241,98.43,0.124122,2
GARRETT,MARYLAND,2009,41.39,370.79,45.85,245.22,12.81,0.16,2.51,0.03,23.230241,99.82,0.124122,5
GENESEE,MICHIGAN,2014,41.92,395.9,46.02,308.43,12.81,0.73,4.19,0.03,23.230241,99.86,0.124122,31
GREENBRIER,'WEST VIRGINIA',2018,36.76,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,18
GREENE,MISSOURI,1986,70.17,320.95214,55.149074,156.735362,3.2,0.58,5.75,0.03,28.72,97.560398,0.13,7
GUILFORD,'NORTH CAROLINA',1986,45.29,320.95214,55.149074,156.735362,12.81,0.73,4.41,0.03,23.85,97.560398,0.07,3
HAMILTON,'NEW YORK',2004,39.25,955.18,41.72,359.72,12.81,0.73,0.81,0.03,23.230241,97.560398,0.124122,1
HAMILTON,OHIO,2000,74.01,320.95214,55.149074,156.735362,21.85,0.66,5.95,0.03,27.35,97.560398,0.13,17
HAMPDEN,MASSACHUSETTS,2010,46.91,1004.5,51.8,373.07,10.35,0.23,2.01,0.03,14.67,97.560398,0.13,34
HUNT,TEXAS,2009,37.28,86.39,63.84,78.86,4.18,0.73,4.19,0.03,23.230241,86.39,0.124122,28
HUNTERDON,'NEW JERSEY',2010,50.59,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,9
INGHAM,MICHIGAN,2012,43.44,392.01,52.17,306.86,7.27,0.73,1.44,0.03,23.230241,99.56,0.124122,6
JEFFERSON,ALABAMA,1981,79.31,320.95214,55.149074,156.735362,12.81,1.29,7.1,0.03,23.85,97.560398,0.54,6
KALAMAZOO,MICHIGAN,2002,57.13,98.58,49.83,82.33,12.81,0.73,4.19,0.03,23.230241,98.58,0.124122,5
KAY,OKLAHOMA,2017,45.02,320.95214,59.87,48.24,12.81,0.73,1.19,0.03,23.230241,97.560398,0.124122,17
KENT,DELAWARE,2017,40.99,101.5,55.149074,101.5,12.81,0.73,4.19,0.03,23.230241,101.5,0.124122,28
KERN,CALIFORNIA,2011,91.23,278.98,63.51,203.26,11.19,0.73,4.19,0.04,35.94,96.31,0.06,25
KNOX,OHIO,1993,57.61,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,2
LACKAWANNA,PENNSYLVANIA,1981,58.1,320.95214,51.04,47.86,21.57,0.73,11.83,0.02,23.85,97.560398,0.39,1
LACKAWANNA,PENNSYLVANIA,1992,45.03,111.73,29.1,68.06,17.2,0.45,8.63,0.02,22.61,111.73,0.13,4
LACKAWANNA,PENNSYLVANIA,1998,47.12,320.95214,55.149074,156.735362,14.54,0.23,3.12,0.03,19.57,97.560398,0.13,10
LAKE,INDIANA,1980,106.45,320.95214,55.149074,156.735362,12.81,1.11,16.9,0.02,23.85,97.560398,0.54,3
LANCASTER,NEBRASKA,2006,27.88,320.95214,55.149074,156.735362,12.81,0.47,4.19,0.03,23.230241,97.560398,0.124122,26
LANCASTER,PENNSYLVANIA,2018,46.89,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,13.53,97.560398,0.03,22
LAUDERDALE,MISSISSIPPI,2000,58.54,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,15
LAWRENCE,PENNSYLVANIA,2007,44.43,320.95214,55.149074,156.735362,13.84,0.25,7.8,0.03,26.48,97.560398,0.13,16
LEA,'NEW MEXICO',2004,32.33,320.95214,55.149074,156.735362,7.93,0.73,4.19,0.03,14.69,97.560398,0.13,50
LEE,FLORIDA,2015,37.31,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,13.8,97.560398,0.13,14
MACON,ILLINOIS,2003,43.71,100.12,55.149074,100.12,12.81,0.73,2.97,0.03,23.230241,100.12,0.124122,12
MADERA,CALIFORNIA,2012,74.87,388.44,63,259,8.45,0.73,4.19,0.04,31.63,114.51,0.13,3
MADISON,ILLINOIS,2009,55.86,89.04,55.149074,89.04,12.81,0.73,2.18,0.03,23.94,89.04,0.05,24
MADISON,VIRGINIA,2017,40.57,376.41,48.36,250.07,12.81,0.73,4.19,0.04,23.230241,117.08,0.124122,11
MANATEE,FLORIDA,1994,39.36,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,20.85,97.560398,0.13,11
MANISTEE,MICHIGAN,2011,33.48,391.92,46.03,305.45,12.81,0.73,4.19,0.04,23.230241,93.2,0.124122,8
MCKENZIE,'NORTH DAKOTA',1987,39.48,320.95214,47.28,47.28,12.81,0.73,0.81,0.03,11.43,97.560398,0.13,1
MCLENNAN,TEXAS,2010,41.39,87.14,66.35,80.21,2.79,0.15,0.45,0.03,23.230241,87.14,0.124122,43
MECKLENBURG,'NORTH CAROLINA',1989,60.97,320.95214,55.149074,156.735362,16.48,1.31,4.19,0.03,33.67,97.560398,0.13,9
MILWAUKEE,WISCONSIN,1994,53.75,1018.12,47.54,244.76,19.02,0.79,3.81,0.03,25.41,97.560398,0.03,6
MONROE,PENNSYLVANIA,2017,40.05,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,7
MURRAY,GEORGIA,2002,49.41,320.95214,62,70.67,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,8
MUSCOGEE,GEORGIA,1981,47.92,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.85,97.560398,0.17,2
NAVAJO,ARIZONA,2018,47.88,103.52,58.22,88.42,12.81,0.73,4.19,0.04,14.98,103.52,0.13,12
OKALOOSA,FLORIDA,2011,37.52,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,15
ONONDAGA,'NEW YORK',1995,38.57,394.85,48.96,260.67,12.81,0.69,3.98,0.03,20.67,91.07,0.13,10
ORANGE,FLORIDA,1991,41.27,320.95214,55.149074,156.735362,11.93,0.94,1.48,0.03,26.68,97.560398,0,14
ORANGE,'NEW YORK',2007,47.6,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.85,97.560398,0.02,13
OXFORD,MAINE,2016,33.76,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.02,23.230241,97.560398,0.124122,13
PASCO,FLORIDA,1997,47.29,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,35
PERRY,MISSOURI,2011,51.67,99.35,55.149074,99.35,12.81,0.73,4.19,0.04,23.230241,99.35,0.124122,9
PERRY,PENNSYLVANIA,2012,37.82,320.95214,55.149074,156.735362,2.97,0.73,0.27,0.03,23.230241,97.560398,0.124122,8
PERSON,'NORTH CAROLINA',2007,61.7,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,14
PITT,'NORTH CAROLINA',1998,45.7,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,21.06,97.560398,0.13,20
POLK,FLORIDA,2009,42.04,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,16.1,97.560398,0.13,19
'PRINCE WILLIAM',VIRGINIA,1999,48.94,320.95214,55.149074,156.735362,10.32,0.73,4.19,0.03,20.36,97.560398,0.13,8
PULASKI,ARKANSAS,1989,45.88,320.95214,55.149074,156.735362,8.81,0.73,1.86,0.03,29.69,97.560398,0.1,12
ROCK,WISCONSIN,2008,42.14,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,25
ROCKBRIDGE,VIRGINIA,2018,29.87,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.02,23.230241,97.560398,0.124122,14
SCHOOLCRAFT,MICHIGAN,2010,28.33,399.45,44.97,264.05,12.81,0.73,4.19,0.03,23.230241,104.93,0.124122,6
